the_creek	245	5.387014176184921
to_extensive	246	5.387014176184921
trees_and	247	5.387014176184921
until_10pm	248	5.387014176184921
until_further	249	5.387014176184921
until_noon	250	5.387014176184921
use	251	5.387014176184921
(creekside).	252	5.61015772749913
2	253	5.61015772749913
7/14	254	5.61015772749913
7/14_and	255	5.61015772749913
8	256	5.61015772749913
and_roll	257	5.61015772749913
and_will	258	5.61015772749913
are_closed!	259	5.61015772749913
avalanche	260	5.61015772749913
be_on	261	5.61015772749913
before	262	5.61015772749913
blankets_is	263	5.61015772749913
caution	264	5.61015772749913
caution_on	265	5.61015772749913
closed_all	266	5.61015772749913
conditions._rope	267	5.61015772749913
creek_&	268	5.61015772749913
creek_side	269	5.61015772749913
day	270	5.61015772749913
dry	271	5.61015772749913
dwelling_and	272	5.61015772749913
early	273	5.61015772749913
event.	274	5.61015772749913
except_south	275	5.61015772749913
explorer	276	5.61015772749913
flats_(creekside).	277	5.61015772749913
for_downed	278	5.61015772749913
for_maintenance	279	5.61015772749913
for_maintenance.	280	5.61015772749913
for_race	281	5.61015772749913
for_trail	282	5.61015772749913
for_wet	283	5.61015772749913
freeze/thaw_conditions.	284	5.61015772749913
fri	285	5.61015772749913
games.	286	5.61015772749913
half	287	5.61015772749913
have_been	288	5.61015772749913
holler_closed	289	5.61015772749913
holler_will	290	5.61015772749913
inclement	291	5.61015772749913
is_closed,	292	5.897839799950911
is_open,	293	5.61015772749913
loop_and	294	5.61015772749913
mga	295	5.61015772749913
mid	296	5.61015772749913
mill_due	297	5.61015772749913
mill_remain	298	5.61015772749913
more	299	5.61015772749913
of_the	300	5.61015772749913
on_7/14	301	5.61015772749913
on_rock	302	5.61015772749913
open._please	303	5.61015772749913
open._trails	304	5.61015772749913
open_and	305	5.61015772749913
park_remains	306	5.61015772749913
parks_due	307	5.61015772749913
please_be	308	5.61015772749913
private_event.	309	5.61015772749913
rain.	310	5.61015772749913
remain_closed.	311	5.61015772749913
ride	312	5.897839799950911
rock	313	5.61015772749913
rock_and	314	5.61015772749913
roll	315	5.61015772749913
roll_trail	316	5.61015772749913
side_is	317	5.61015772749913
starting_tuesday	318	5.61015772749913
status	319	5.897839799950911
still	320	5.61015772749913
technical	321	5.61015772749913
the_look	322	5.61015772749913
they	323	5.61015772749913
they_are	324	5.61015772749913
to_all	325	5.61015772749913
to_freeze	326	5.61015772749913
to_inclement	327	5.61015772749913
trail.	328	5.61015772749913
trails.	329	5.61015772749913
trails_open.	330	5.61015772749913
trails_remain	331	5.61015772749913
tuesday	332	5.61015772749913
until_mid	333	5.61015772749913
use_caution	334	5.61015772749913
wednesday	335	5.897839799950911
when	336	5.61015772749913
work_on	337	5.61015772749913
!	338	5.897839799950911
&_freeze	339	5.897839799950911
(except_for	340	5.897839799950911
-_new	341	5.897839799950911
10/17	342	5.897839799950911
10th	343	5.897839799950911
10th_for	344	5.897839799950911
1pm_for	345	5.897839799950911
1pm_on	346	5.897839799950911
23rd	347	5.897839799950911
23rd_for	348	5.897839799950911
2_for	349	5.897839799950911
3/28	350	5.897839799950911
3/28_until	351	5.897839799950911
3/6	352	5.897839799950911
3/6_hour	353	5.897839799950911
3rd	354	5.897839799950911
3rd_for	355	5.897839799950911
4/20	356	5.897839799950911
5pm-8pm	357	5.897839799950911
5pm-8pm_for	358	5.897839799950911
5pm.	359	5.897839799950911
6	360	5.897839799950911
6_hour	361	5.897839799950911
7/15	362	5.897839799950911
8/9	363	5.897839799950911
8/9.	364	5.897839799950911
8/9._rope	365	5.897839799950911
8/9_rope	366	5.897839799950911
8_until	367	5.897839799950911
@_blankets.	368	5.897839799950911
@_rope	369	5.897839799950911
a_temporary	370	5.897839799950911
a_tree	371	5.897839799950911
access	372	5.897839799950911
access_only	373	5.897839799950911
after	374	5.897839799950911
afternoon_for	375	5.897839799950911
all_day	376	5.897839799950911
all_users	377	5.897839799950911
allow	378	5.897839799950911
also	379	5.897839799950911
and_bite	380	5.897839799950911
and_is	381	5.897839799950911
and_vmt	382	5.897839799950911
april_2	383	5.897839799950911
are_open!!	384	5.897839799950911
area	385	5.897839799950911
area_near	386	5.897839799950911
as	387	5.897839799950911
as_a	388	5.897839799950911
assess	389	5.897839799950911
assess_tomorrow	390	5.897839799950911
assessment	391	5.897839799950911
at_least	392	5.897839799950911
avalanche_is	393	5.897839799950911
back	394	5.897839799950911
bc_trails	395	5.897839799950911
being	396	5.897839799950911
being_used	397	5.897839799950911
between	398	5.897839799950911
bite_are	399	5.897839799950911
bite_to	400	5.897839799950911
blankets.	401	5.897839799950911
blankets_are	402	5.897839799950911
but_look	403	5.897839799950911
can	404	5.897839799950911
check	405	5.897839799950911
christmas	406	5.897839799950911
christmas.	407	5.897839799950911
christmas_party	408	5.897839799950911
close	409	5.897839799950911
closed!_the	410	5.897839799950911
closed,_rope	411	5.897839799950911
closed._all	412	5.897839799950911
closed._we	413	5.897839799950911
closed_the	414	5.897839799950911
closed_while	415	5.897839799950911
conditions._blankets	416	5.897839799950911
construction	417	5.897839799950911
creek_but	418	5.897839799950911
creek_crossing.	419	5.897839799950911
creek_open	420	5.897839799950911
crossing.	421	5.897839799950911
crossing._the	422	5.897839799950911
current	423	5.897839799950911
current_hunting	424	5.897839799950911
daily	425	5.897839799950911
daily_vmt	426	5.897839799950911
damage	427	5.897839799950911
depending	428	5.897839799950911
depending_on	429	5.897839799950911
direction.	430	5.897839799950911
directional	431	5.897839799950911
directional_depending	432	5.897839799950911
down	433	5.897839799950911
down_on	434	5.897839799950911
duathlon_race	435	5.897839799950911
during	436	5.897839799950911
dwelling_loop	437	5.897839799950911
early_afternoon.	438	5.897839799950911
except_explorer	439	5.897839799950911
except_mosquito	440	5.897839799950911
except_turbine.	441	5.897839799950911
extensive_storm	442	5.897839799950911
fall.	443	5.897839799950911
features	444	5.897839799950911
feb	445	5.897839799950911
final	446	5.897839799950911
final_work	447	5.897839799950911
fix	448	5.897839799950911
fix_area	449	5.897839799950911
flat	450	5.897839799950911
flats_and	451	5.897839799950911
flood	452	5.897839799950911
flooding.	453	5.897839799950911
follow.	454	5.897839799950911
for_final	455	5.897839799950911
for_hunting!	456	5.897839799950911
for_quehl	457	5.897839799950911
for_repairs	458	5.897839799950911
for_south	459	5.897839799950911
for_vmt	460	5.897839799950911
fresh	461	5.897839799950911
fri.	462	5.897839799950911
fri._jun	463	5.897839799950911
from_5pm-8pm	464	5.897839799950911
further_notice	465	5.897839799950911
further_notice.	466	5.897839799950911
georgia	467	5.897839799950911
georgia_games.	468	5.897839799950911
go	469	5.897839799950911
half_of	470	5.897839799950911
have_indefinitely	471	5.897839799950911
heavy	472	5.897839799950911
high	473	5.897839799950911
high_side	474	5.897839799950911
holler)	475	5.897839799950911
holler).	476	5.897839799950911
holler_&	477	5.897839799950911
holler_due	478	5.897839799950911
holler_remains	479	5.897839799950911
hop	480	5.897839799950911
hour_race.	481	5.897839799950911
hunting	482	5.897839799950911
hunting!	483	5.897839799950911
hunting!_rope	484	5.897839799950911
hunting._rope	485	5.897839799950911
if	486	5.897839799950911
inclement_weather	487	5.897839799950911
indefinitely	488	5.897839799950911
indefinitely_closed	489	5.897839799950911
is_being	490	5.897839799950911
is_directional	491	5.897839799950911
is_open!	492	5.897839799950911
is_still	493	5.897839799950911
is_temporarily	494	5.897839799950911
jumps	495	5.897839799950911
jun	496	5.897839799950911
june_10th	497	5.897839799950911
later	498	5.897839799950911
least	499	5.897839799950911
line	500	5.897839799950911
lines	501	5.897839799950911
longer	502	5.897839799950911
loop,	503	5.897839799950911
loop.	504	5.897839799950911
lot	505	5.897839799950911
lower_side	506	5.897839799950911
maintenance_starting	507	5.897839799950911
may_8	508	5.897839799950911
merry	509	5.897839799950911
merry_christmas.	510	5.897839799950911
michael	511	5.897839799950911
michael_trail	512	5.897839799950911
mill.	513	5.897839799950911
mill_closed	514	5.897839799950911
mill_except	515	5.897839799950911
mill_open	516	5.897839799950911
morning_for	517	5.897839799950911
mosquite	518	5.897839799950911
mosquite_bite	519	5.897839799950911
mosquito_flat	520	5.897839799950911
nasty	521	5.897839799950911
near_kv	522	5.897839799950911
near_the	523	5.897839799950911
new_trails	524	5.897839799950911
new_work	525	5.897839799950911
noon_for	526	5.897839799950911
note:_blankets	527	5.897839799950911
notice	528	5.897839799950911
notice.	529	5.897839799950911
nov	530	5.897839799950911
of_mosquite	531	5.897839799950911
on_sat.	532	5.897839799950911
on_vmt.	533	5.897839799950911
one	534	5.897839799950911
only	535	5.897839799950911
only_and	536	5.897839799950911
open!!	537	5.897839799950911
open!_blankets	538	5.897839799950911
open!the	539	5.897839799950911
open!the_holler	540	5.897839799950911
open._all	541	5.897839799950911
open._vmt	542	5.897839799950911
open_but	543	5.897839799950911
open_for	544	5.897839799950911
open_later	545	5.897839799950911
opening	546	5.897839799950911
our	547	5.897839799950911
park_will	548	5.897839799950911
parking	549	5.897839799950911
parking_lot	550	5.897839799950911
party	551	5.897839799950911
party,	552	5.897839799950911
pedalpalooza	553	5.897839799950911
pm.	554	5.897839799950911
possible	555	5.897839799950911
psa	556	5.897839799950911
psa_!	557	5.897839799950911
public	558	5.897839799950911
public_from	559	5.897839799950911
race_on	560	5.897839799950911
race_rope	561	5.897839799950911
repairs	562	5.897839799950911
repairs_and	563	5.897839799950911
reroute	564	5.897839799950911
reroute_near	565	5.897839799950911
rope_mill.	566	5.897839799950911
saturday_3/28	567	5.897839799950911
saturday_8/9	568	5.897839799950911
saturday_8/9.	569	5.897839799950911
saturday_june	570	5.897839799950911
saturday_may	571	5.897839799950911
saturday_morning	572	5.897839799950911
sections	573	5.897839799950911
snow	574	5.897839799950911
snow_turned	575	5.897839799950911
social	576	5.897839799950911
some	577	5.897839799950911
south_loop,	578	5.897839799950911
south_loop.	579	5.897839799950911
technical_trail	580	5.897839799950911
temporarily	581	5.897839799950911
temporary	582	5.897839799950911
temporary_reroute	583	5.897839799950911
that	584	5.897839799950911
thaw_conditions	585	5.897839799950911
thaw_conditions.	586	5.897839799950911
the_daily	587	5.897839799950911
the_georgia	588	5.897839799950911
the_high	589	5.897839799950911
the_holler)	590	5.897839799950911
the_holler).	591	5.897839799950911
the_mga	592	5.897839799950911
the_public	593	5.897839799950911
the_snow	594	5.897839799950911
the_time	595	5.897839799950911
the_trail	596	5.897839799950911
the_trails.	597	5.897839799950911
this	598	5.897839799950911
time_to	599	5.897839799950911
to_a	600	5.897839799950911
to_current	601	5.897839799950911
to_fix	602	5.897839799950911
to_flooding.	603	5.897839799950911
to_follow.	604	5.897839799950911
to_fresh	605	5.897839799950911
to_nasty	606	5.897839799950911
to_rain	607	5.897839799950911
to_rain.	608	5.897839799950911
today_for	609	5.897839799950911
tomorrow	610	5.897839799950911
trail_due	611	5.897839799950911
trail_features	612	5.897839799950911
trail_is	613	5.897839799950911
trail_maintenance.	614	5.897839799950911
trail_status	615	5.897839799950911
trails_closed!	616	5.897839799950911
trails_have	617	5.897839799950911
tree_fall.	618	5.897839799950911
trmbt	619	5.897839799950911
tuesday_feb	620	5.897839799950911
turbine	621	5.897839799950911
turbine.	622	5.897839799950911
turbine_will	623	5.897839799950911
turned	624	5.897839799950911
turned_to	625	5.897839799950911
two	626	5.897839799950911
until_early	627	5.897839799950911
up	628	5.897839799950911
used	629	5.897839799950911
used_for	630	5.897839799950911
users	631	5.897839799950911
users_due	632	5.897839799950911
van	633	5.897839799950911
van_michael	634	5.897839799950911
vmt.	635	5.897839799950911
vmt_access	636	5.897839799950911
vmt_and	637	5.897839799950911
vmt_direction.	638	5.897839799950911
we_are	639	5.897839799950911
we_have	640	5.897839799950911
weather.	641	5.897839799950911
weather_conditions.	642	5.897839799950911
wednesday_morning	643	5.897839799950911
west	644	5.897839799950911
west_side	645	5.897839799950911
wet_&	646	5.897839799950911
where	647	5.897839799950911
while	648	5.897839799950911
will_assess	649	5.897839799950911
will_open	650	5.897839799950911
work.	651	5.897839799950911
work_party,	652	5.897839799950911
yard	653	5.897839799950911
yippie!!	654	5.897839799950911
you	655	5.897839799950911
your	656	5.897839799950911
